Order_ID,Customer_ID,Product_ID,Region_ID,Order_Date_ID,Ship_Date_ID,Sales,Profit,Quantity,Discount,Sales_ID
CA-2017-147760,KL-16555,TEC-PH-10002483,216,385,1271,1359.959961,118.9964981,5,0.200000003,1872
US-2016-129469,KL-16555,FUR-FU-10002298,179,128,884,532.7039795,-26.6352005,6,0.200000003,1873
US-2016-129469,KL-16555,OFF-AR-10000315,179,128,884,4.912000179,0.307000011,2,0.200000003,1874
US-2016-153815,KL-16555,OFF-PA-10002421,261,1031,857,36.11199951,12.63920021,2,0.200000003,1875
US-2016-153815,KL-16555,OFF-PA-10004071,261,1031,857,88.76799774,31.06879997,2,0.200000003,1876
CA-2017-147333,KL-16555,TEC-AC-10003038,182,523,522,44.75,8.50249958,5,0,1877
CA-2017-103478,KL-16555,OFF-BI-10004224,30,705,529,94.19200134,-164.8359985,7,0.800000012,1878
CA-2017-147333,KL-16555,TEC-AC-10004469,182,523,522,159.8000031,70.31199646,4,0,1879
CA-2017-103478,KL-16555,OFF-BI-10001890,30,705,529,2.864000082,-4.582399845,4,0.800000012,1880
US-2014-141215,KL-16555,FUR-CH-10003379,522,1249,9,797.9439697,-56.99599838,4,0.300000012,1881
US-2014-141215,KL-16555,FUR-TA-10001520,522,1249,9,99.91799927,-18.55620003,2,0.300000012,1882
CA-2017-160395,KL-16555,OFF-AR-10003759,484,1280,1432,3.640000105,1.638000011,2,0,1883
CA-2017-160395,KL-16555,OFF-BI-10003984,484,1280,1432,159.7680054,53.92169952,7,0.200000003,1884
US-2016-153815,KL-16555,FUR-CH-10000513,261,1031,857,207.9839935,-28.5977993,2,0.200000003,1885
US-2016-153815,KL-16555,FUR-FU-10004090,261,1031,857,35.56800079,5.779799938,2,0.200000003,1886
CA-2017-164042,KL-16645,OFF-ST-10002301,249,1111,22,48.81600189,-11.59379959,3,0.200000003,1887
CA-2017-164042,KL-16645,OFF-BI-10001922,249,1111,22,1.187999964,-1.960199952,1,0.800000012,1888
CA-2017-164042,KL-16645,OFF-AP-10001947,249,1111,22,18.31999969,-46.7159996,5,0.800000012,1889
CA-2017-164042,KL-16645,OFF-FA-10000840,249,1111,22,1.824000001,0.61559999,2,0.200000003,1890
CA-2014-154641,KL-16645,OFF-ST-10004459,400,1283,1025,375.3399963,18.7670002,1,0,1891
CA-2015-128167,KL-16645,OFF-FA-10000490,303,1330,463,4.960000038,2.331199884,4,0,1892
CA-2015-115798,KL-16645,FUR-BO-10004467,401,90,419,299.9700012,56.99430084,3,0,1893
CA-2015-115798,KL-16645,TEC-PH-10003691,401,90,419,377.9700012,94.49250031,3,0,1894
CA-2015-115798,KL-16645,TEC-PH-10001819,401,90,419,89.98000336,43.19039917,2,0,1895
CA-2015-115798,KL-16645,OFF-PA-10001560,401,90,419,42.27999878,19.8715992,7,0,1896
CA-2016-157742,KL-16645,OFF-EN-10002592,561,207,1280,27.79199982,10.42199993,3,0.200000003,1897
CA-2016-157749,KL-16645,FUR-FU-10004351,91,376,232,11.68799973,-4.675199986,3,0.600000024,1898
CA-2016-133725,KL-16645,TEC-PH-10004165,92,465,1313,1979.927979,148.4945984,9,0.200000003,1899
CA-2016-133550,KL-16645,OFF-AP-10001005,148,665,682,283.1400146,72.35800171,4,0.100000001,1900
CA-2016-133550,KL-16645,FUR-FU-10002918,148,665,682,272.9400024,30.02339935,3,0,1901
CA-2016-133550,KL-16645,TEC-PH-10004042,148,665,682,635.960022,165.3495941,4,0,1902
CA-2016-133550,KL-16645,TEC-PH-10001079,148,665,682,118.9899979,33.31719971,1,0,1903
CA-2016-157749,KL-16645,FUR-FU-10002505,91,376,232,4.044000149,-2.830800056,3,0.600000024,1904
CA-2016-157749,KL-16645,OFF-PA-10003349,91,376,232,25.92000008,9.395999908,5,0.200000003,1905
CA-2016-157749,KL-16645,FUR-FU-10000576,91,376,232,419.6799927,-356.7279968,5,0.600000024,1906
CA-2016-157749,KL-16645,OFF-AR-10004685,91,376,232,7.407999992,1.203799963,2,0.200000003,1907
CA-2016-157749,KL-16645,TEC-PH-10000011,91,376,232,31.98399925,11.19439983,2,0.200000003,1908
CA-2016-157749,KL-16645,FUR-TA-10002607,91,376,232,177.2250061,-120.5130005,5,0.5,1909
CA-2014-143917,KL-16645,FUR-FU-10004351,530,1372,995,77.91999817,34.28480148,8,0,1910
CA-2014-143917,KL-16645,OFF-ST-10001228,530,1372,995,53.72000122,15.04160023,4,0,1911
CA-2014-143917,KL-16645,OFF-SU-10000151,530,1372,995,8187.649902,327.506012,5,0,1912
US-2017-140312,KL-16645,TEC-PH-10003442,154,950,819,22,1.375,5,0.200000003,1913
CA-2015-131072,KL-16645,OFF-BI-10002794,545,559,559,98.35199738,35.65259933,3,0.200000003,1914
CA-2017-112900,KL-16645,OFF-BI-10002867,148,386,674,478.2399902,219.9904022,8,0,1915
CA-2017-148012,KM-16225,OFF-AR-10004757,453,1017,1059,2.624000072,0.426400006,1,0.200000003,1916
CA-2017-116358,KM-16225,OFF-FA-10003495,430,1052,3,18.23999977,9.119999886,3,0,1917
CA-2017-116358,KM-16225,OFF-AR-10004685,430,1052,3,27.78000069,9.16740036,6,0,1918
CA-2015-108665,KM-16225,FUR-FU-10002191,398,1083,143,13.96000004,6.700799942,2,0,1919
CA-2015-108665,KM-16225,TEC-PH-10004188,398,1083,143,124.9499969,2.499000072,5,0,1920
CA-2015-108665,KM-16225,OFF-ST-10001526,398,1083,143,601.6500244,156.4290009,5,0,1921
CA-2017-137463,KM-16225,TEC-AC-10000057,567,165,522,149.9499969,31.48950005,5,0,1922
US-2015-138093,KM-16225,OFF-PA-10000143,34,892,867,26.39999962,12.67199993,5,0,1923
US-2015-138093,KM-16225,OFF-AR-10000817,34,892,867,27.36000061,9.302399635,9,0,1924
CA-2017-137463,KM-16225,OFF-BI-10003196,567,165,522,5.984000206,2.243999958,2,0.200000003,1925
CA-2017-137463,KM-16225,OFF-LA-10003498,567,165,522,44.40000153,22.20000076,3,0,1926
CA-2017-137463,KM-16225,TEC-AC-10000358,567,165,522,189.9499969,45.58800125,5,0,1927
CA-2017-137463,KM-16225,OFF-AR-10001988,567,165,522,29.95000076,8.685500145,5,0,1928
CA-2015-108665,KM-16225,FUR-FU-10000965,398,1083,143,155.8200073,63.88619995,3,0,1929
CA-2016-119935,KM-16225,OFF-BI-10001597,559,1391,375,81.95999908,39.34080124,2,0,1930
CA-2016-119935,KM-16225,FUR-FU-10001085,559,1391,375,37.29999924,17.15800095,2,0,1931
US-2015-138093,KM-16225,TEC-PH-10004667,34,892,867,134.9900055,36.44729996,1,0,1932
US-2015-138093,KM-16225,OFF-PA-10001509,34,892,867,44.75,20.58499908,5,0,1933
US-2015-138093,KM-16225,FUR-CH-10000785,34,892,867,542.9400024,141.1643982,3,0,1934
CA-2017-144904,KW-16435,FUR-FU-10000023,397,422,820,47.11999893,20.73279953,8,0,1935
US-2015-149692,KW-16435,OFF-BI-10002813,31,97,526,2.772000074,-4.850999832,7,0.800000012,1936
CA-2017-144904,KW-16435,OFF-AR-10003732,397,422,820,5.559999943,1.445600033,2,0,1937
CA-2017-144904,KW-16435,OFF-LA-10001158,397,422,820,20.70000076,9.93599987,2,0,1938
CA-2017-144904,KW-16435,FUR-CH-10000785,397,422,820,488.6459961,86.87039948,3,0.100000001,1939
CA-2015-102491,KW-16435,TEC-PH-10001619,185,1263,515,587.9699707,170.5113068,3,0,1940
CA-2015-102491,KW-16435,TEC-AC-10003289,185,1263,515,79.95999908,18.39080048,4,0,1941
CA-2015-102491,KW-16435,TEC-MA-10000864,185,1263,515,3080,1416.800049,7,0,1942
CA-2016-146682,KW-16435,FUR-FU-10002671,295,1312,603,67,32.15999985,5,0,1943
CA-2017-115805,KW-16435,TEC-PH-10003092,93,1103,1103,36.79199982,4.139100075,1,0.200000003,1944
CA-2015-102722,KW-16570,TEC-AC-10003116,373,293,848,106.5,41.53499985,6,0,1945
CA-2014-140886,KW-16570,OFF-AP-10000696,98,680,1012,69.21600342,11.2475996,6,0.200000003,1946
US-2015-158589,KW-16570,FUR-FU-10001546,528,944,181,32.04000092,8.010000229,3,0,1947
US-2015-124219,KW-16570,OFF-BI-10002215,273,1339,432,28.39999962,13.06400013,4,0,1948
US-2015-124219,KW-16570,FUR-FU-10000305,273,1339,432,212.9400024,34.07040024,3,0,1949
CA-2016-122903,LA-16780,OFF-PA-10001790,148,765,445,144.1199951,69.17759705,3,0,1950
CA-2016-122903,LA-16780,OFF-PA-10000994,148,765,445,314.5499878,150.9839935,3,0,1951
CA-2016-122903,LA-16780,FUR-CH-10002024,148,765,445,3504.899902,700.9799805,5,0,1952
CA-2015-129700,LA-16780,FUR-FU-10001940,582,1153,248,22.28800011,-8.915200233,7,0.600000024,1953
CA-2016-132829,LA-16780,TEC-PH-10004345,247,294,123,287.8800049,35.98500061,3,0.200000003,1954
CA-2016-132829,LA-16780,FUR-FU-10000206,247,294,123,2.328000069,-0.756600022,2,0.600000024,1955
CA-2016-132829,LA-16780,OFF-LA-10002945,247,294,123,45.36000061,14.74199963,9,0.200000003,1956
CA-2016-108882,LA-16780,TEC-PH-10002726,197,245,199,377.928009,141.7230072,9,0.200000003,1957
CA-2017-130771,LA-16780,OFF-FA-10003059,31,335,1308,2.895999908,0.470600009,2,0.200000003,1958
CA-2017-130771,LA-16780,TEC-PH-10002496,31,335,1308,124.7919998,15.59899998,1,0.200000003,1959
CA-2016-108882,LA-16780,TEC-AC-10000420,197,245,199,349.9500122,118.9830017,5,0,1960
CA-2016-132829,LA-16780,TEC-PH-10004539,247,294,123,453.5759888,39.68790054,3,0.200000003,1961
CA-2016-132829,LA-16780,TEC-PH-10004912,247,294,123,131.8800049,14.83650017,3,0.200000003,1962
CA-2015-125395,LA-16780,TEC-AC-10004708,572,463,593,41.90000153,8.798999786,2,0,1963
CA-2016-164091,LA-16780,FUR-FU-10004952,35,87,1404,109.4800034,33.93880081,2,0,1964
CA-2016-164091,LA-16780,TEC-PH-10001944,35,87,1404,437.8500061,131.3549957,3,0,1965
CA-2016-155187,LA-16780,OFF-ST-10000642,322,1054,690,41.95999908,2.937200069,2,0,1966
CA-2014-107811,LA-16780,OFF-ST-10000798,352,538,1239,99.91999817,-1.248999953,5,0.200000003,1967
CA-2014-107811,LA-16780,FUR-CH-10001394,352,538,1239,561.5839844,70.19799805,2,0.200000003,1968
CA-2016-123806,LA-16780,FUR-FU-10000965,34,1407,1172,207.7599945,85.18160248,4,0,1969
CA-2016-155187,LA-16780,OFF-PA-10000380,322,1054,690,41.70000076,20.85000038,5,0,1970
CA-2014-163552,LA-16780,FUR-CH-10003379,222,1345,550,854.9400024,213.7350006,3,0,1971
CA-2014-163552,LA-16780,FUR-FU-10000629,222,1345,550,124.1100006,52.12620163,9,0,1972
CA-2014-163552,LA-16780,OFF-LA-10001175,222,1345,550,14.39999962,7.056000233,5,0,1973
CA-2014-163552,LA-16780,OFF-PA-10000474,222,1345,550,177.1999969,83.28399658,5,0,1974
CA-2014-163552,LA-16780,TEC-PH-10003885,222,1345,550,197.9700012,57.41130066,3,0,1975
CA-2017-147032,LB-16795,OFF-PA-10003256,621,1103,410,11.53999996,5.539199829,1,0,1976
CA-2017-147032,LB-16795,OFF-BI-10002897,621,1103,410,11.01000023,5.394899845,3,0,1977
CA-2017-147032,LB-16795,OFF-BI-10003656,621,1103,410,849.9500122,390.9769897,5,0,1978
CA-2017-118199,LB-16795,FUR-TA-10004154,545,1349,977,286.8500061,63.10699844,1,0,1979
CA-2017-118199,LB-16795,OFF-BI-10004330,545,1349,977,147.9199982,46.22499847,5,0.200000003,1980
CA-2017-118199,LB-16795,OFF-ST-10000636,545,1349,977,66.95999908,2.67840004,4,0,1981
US-2016-155768,LB-16795,OFF-EN-10001219,432,494,494,22.92000008,11.23079967,3,0,1982
US-2016-155768,LB-16795,OFF-PA-10001357,432,494,494,47.90000153,22.99200058,1,0,1983
US-2016-155768,LB-16795,OFF-ST-10002292,432,494,494,1112.939941,222.5879974,3,0,1984
US-2016-155768,LB-16795,FUR-FU-10000448,432,494,494,31.95999908,1.59800005,2,0,1985
US-2016-162103,LB-16795,OFF-BI-10000285,238,195,528,3.135999918,-4.703999996,2,0.800000012,1986
CA-2016-124583,LB-16795,OFF-EN-10002500,250,957,252,12.77999973,5.750999928,1,0,1987
US-2014-150119,LB-16795,OFF-BI-10000145,112,471,1241,7.487999916,-5.241600037,8,0.699999988,1988
US-2014-150119,LB-16795,FUR-FU-10002191,112,471,1241,22.33600044,7.817599773,4,0.200000003,1989
US-2014-150119,LB-16795,FUR-CH-10002965,112,471,1241,281.3720093,-12.05879974,2,0.300000012,1990
CA-2016-131968,LB-16795,OFF-AP-10001058,14,511,908,671.5440063,50.36579895,3,0.200000003,1991
CA-2016-131968,LB-16795,OFF-BI-10002852,14,511,908,9.887999535,-6.921599865,2,0.699999988,1992
CA-2017-118199,LB-16795,TEC-AC-10004171,545,1349,977,199.9799957,87.99120331,2,0,1993
CA-2017-118199,LB-16795,OFF-ST-10000604,545,1349,977,104.2799988,26.06999969,3,0,1994
US-2016-157490,LB-16795,OFF-BI-10002571,471,1408,144,11.97599983,-9.181599617,4,0.699999988,1995
US-2016-157490,LB-16795,OFF-BI-10002824,471,1408,144,17.90399933,-14.92000008,4,0.699999988,1996
US-2016-157490,LB-16795,TEC-MA-10001695,471,1408,144,703.710022,-938.2800293,6,0.699999988,1997
US-2016-157490,LB-16795,TEC-AC-10001553,471,1408,144,67.95999908,0.8495,5,0.200000003,1998
US-2017-125647,LC-16870,OFF-PA-10004888,93,734,604,20.73600006,7.257599831,4,0.200000003,1999
US-2017-125647,LC-16870,TEC-PH-10004188,93,734,604,39.98400116,-8.996399879,2,0.200000003,2000
US-2017-125647,LC-16870,OFF-AP-10000390,93,734,604,73.1760025,-197.5751953,6,0.800000012,2001
US-2015-156867,LC-16870,TEC-AC-10001552,29,90,782,238.8959961,-26.87579918,6,0.200000003,2002
CA-2016-110898,LC-16870,OFF-BI-10004656,92,308,283,1.728000045,-2.764800072,4,0.800000012,2003
CA-2016-110898,LC-16870,FUR-FU-10003773,92,308,283,159.0399933,-194.8240051,5,0.600000024,2004
CA-2016-110898,LC-16870,FUR-TA-10000849,92,308,283,145.9799957,-99.2664032,2,0.5,2005
CA-2016-110898,LC-16870,OFF-AP-10001626,92,308,283,2.334000111,-6.301799774,3,0.800000012,2006
US-2015-156867,LC-16870,FUR-FU-10004006,29,90,782,102.3600006,-3.838500023,3,0.200000003,2007
US-2015-156867,LC-16870,OFF-BI-10002794,29,90,782,36.88199997,-25.81739998,3,0.699999988,2008
CA-2015-150770,LC-16870,OFF-BI-10002026,528,623,443,62.49599838,21.87360001,2,0.200000003,2009
CA-2015-150770,LC-16870,TEC-AC-10000844,528,623,443,339.9599915,122.3855972,4,0,2010
CA-2017-118017,LC-16870,OFF-PA-10002246,579,735,853,10.31999969,3.740999937,2,0.200000003,2011
CA-2017-118017,LC-16870,OFF-SU-10004782,579,735,853,47.31999969,5.914999962,7,0.200000003,2012
CA-2017-118017,LC-16870,FUR-FU-10004270,579,735,853,16.71999931,3.344000101,5,0.200000003,2013
CA-2015-150770,LC-16870,OFF-AR-10001246,528,623,443,8.819999695,2.557800055,3,0,2014
CA-2015-150770,LC-16870,OFF-BI-10001575,528,623,443,49.56800079,17.34880066,2,0.200000003,2015
CA-2016-167584,LC-16870,OFF-PA-10000029,145,1074,1074,6.480000019,3.110399961,1,0,2016
CA-2017-118017,LC-16870,FUR-FU-10004053,579,735,853,16.19199944,4.655200005,1,0.200000003,2017
CA-2017-118017,LC-16870,FUR-FU-10004351,579,735,853,23.37599945,7.012800217,3,0.200000003,2018
CA-2017-118017,LC-16870,OFF-AR-10003856,579,735,853,13.34399986,1.000800014,6,0.200000003,2019
CA-2017-118017,LC-16870,TEC-AC-10002006,579,735,853,76.7519989,10.55340004,6,0.200000003,2020
CA-2017-118017,LC-16870,TEC-AC-10002006,579,735,853,102.3359985,14.07120037,8,0.200000003,2021
CA-2017-113705,LC-16870,OFF-ST-10001128,490,1367,1018,332.9400024,9.988200188,3,0,2022
CA-2017-113705,LC-16870,TEC-PH-10004006,490,1367,1018,206.1000061,55.64699936,5,0,2023
CA-2017-113705,LC-16870,FUR-TA-10002533,490,1367,1018,292.1000061,58.41999817,2,0,2024
CA-2017-113705,LC-16870,OFF-BI-10001679,490,1367,1018,17.76000023,8.880000114,2,0,2025
CA-2017-113705,LC-16870,OFF-LA-10000476,490,1367,1018,8.260000229,3.799599886,2,0,2026
CA-2017-113705,LC-16870,OFF-PA-10002615,490,1367,1018,17.63999939,8.11439991,4,0,2027
CA-2016-111283,LC-16870,OFF-AR-10001615,402,1077,403,111.1039963,8.332799911,7,0.200000003,2028
CA-2016-116379,LD-17005,OFF-BI-10001543,530,1190,1056,57.58399963,20.15439987,2,0.200000003,2029
CA-2016-142762,LD-17005,FUR-FU-10003691,528,465,765,37.04999924,16.30200005,3,0,2030
CA-2016-139878,LD-17005,TEC-PH-10001336,150,511,7,257.980011,74.81420135,2,0,2031
CA-2014-124856,LD-17005,FUR-FU-10000521,398,1237,479,117.3600006,36.38159943,4,0,2032
CA-2014-124856,LD-17005,OFF-LA-10000121,398,1237,479,18.89999962,8.694000244,3,0,2033
CA-2014-124856,LD-17005,OFF-PA-10001289,398,1237,479,77.51999664,37.98479843,2,0,2034
CA-2014-124856,LD-17005,OFF-ST-10002615,398,1237,479,1395.540039,362.8403931,9,0,2035
CA-2017-108329,LE-16810,TEC-PH-10001918,619,1017,523,444.7680054,44.47679901,4,0.200000003,2036
CA-2016-157245,LE-16810,FUR-CH-10003746,19,1191,1006,641.960022,179.7487946,2,0,2037
CA-2014-100706,LE-16810,FUR-FU-10002268,562,92,1210,29.45999908,9.72179985,6,0,2038
CA-2014-100706,LE-16810,TEC-AC-10001314,562,92,1210,99.98000336,7.998400211,2,0,2039
US-2017-150595,LE-16810,FUR-CH-10000513,93,578,1272,181.9859924,-54.59579849,2,0.300000012,2040
US-2017-150595,LE-16810,OFF-SU-10000381,93,578,1272,22.34399986,2.513700008,3,0.200000003,2041
US-2017-150595,LE-16810,OFF-BI-10003274,93,578,1272,1.592000008,-2.62680006,2,0.800000012,2042
US-2014-117058,LE-16810,OFF-BI-10004139,93,442,558,17.45999908,-30.55500031,6,0.800000012,2043
CA-2015-131779,LE-16810,OFF-ST-10001505,401,545,57,29.89999962,5.083000183,5,0,2044
CA-2016-106341,LF-17185,OFF-AR-10002053,402,785,902,7.15199995,0.715200007,3,0.200000003,2045
CA-2014-110030,LF-17185,FUR-FU-10002759,249,983,612,23.97599983,-14.38560009,3,0.600000024,2046
CA-2015-109512,LF-17185,FUR-CH-10001146,398,1126,1126,383.6069946,63.93450165,7,0.100000001,2047
CA-2015-109512,LF-17185,OFF-EN-10002621,398,1126,1126,29.34000015,14.67000008,3,0,2048
CA-2015-109512,LF-17185,OFF-ST-10000689,398,1126,1126,563.4000244,67.60800171,4,0,2049
CA-2014-169019,LF-17185,OFF-BI-10001524,522,116,831,16.7840004,-26.85440063,4,0.800000012,2050
CA-2014-169019,LF-17185,OFF-BI-10001679,522,116,831,8.880000114,-13.31999969,5,0.800000012,2051
CA-2014-169019,LF-17185,OFF-BI-10004995,522,116,831,2177.583984,-3701.892822,8,0.800000012,2052
CA-2014-169019,LF-17185,FUR-FU-10004666,522,116,831,17.49600029,-10.06019974,3,0.600000024,2053
CA-2014-169019,LF-17185,TEC-AC-10002076,522,116,831,431.1359863,-26.94599915,9,0.200000003,2054
CA-2017-148264,LF-17185,OFF-ST-10003327,255,486,1017,29.79000092,8.639100075,3,0,2055
CA-2017-118521,LF-17185,OFF-PA-10003465,400,27,727,37.93999863,18.21120071,2,0,2056
CA-2014-169019,LF-17185,OFF-AP-10003281,522,116,831,4.835999966,-12.09000015,2,0.800000012,2057
CA-2017-148264,LF-17185,OFF-PA-10003651,255,486,1017,60.11999893,28.85759926,9,0,2058
CA-2017-148264,LF-17185,FUR-FU-10002703,255,486,1017,128.8999939,15.46800041,2,0,2059
CA-2014-113166,LF-17185,OFF-PA-10001947,360,1236,872,9.56799984,3.468400002,2,0.200000003,2060
CA-2016-166443,LH-17020,FUR-FU-10004020,530,1352,119,38.29000092,16.4647007,7,0,2061
US-2014-115987,LH-17020,OFF-BI-10001071,592,763,456,51.18399811,-79.33519745,4,0.800000012,2062
CA-2017-105991,LH-17020,OFF-BI-10003274,328,597,1129,9.552000046,-7.323200226,8,0.699999988,2063
CA-2017-105991,LH-17020,OFF-EN-10002600,328,597,1129,21.23999977,7.434000015,9,0.200000003,2064
CA-2017-105991,LH-17020,FUR-BO-10004467,328,597,1129,89.99099731,-152.9846954,3,0.699999988,2065
CA-2015-114923,LH-17020,TEC-PH-10003931,112,314,1275,107.9820023,-26.99550056,3,0.400000006,2066
CA-2015-121965,LH-17155,FUR-FU-10000732,324,1118,75,12.56000042,4.019199848,2,0,2067
CA-2015-121965,LH-17155,OFF-EN-10000056,324,1118,75,186.6900024,87.74430084,3,0,2068
CA-2015-121965,LH-17155,OFF-PA-10004355,324,1118,75,6.480000019,3.110399961,1,0,2069
US-2016-131149,LH-17155,OFF-ST-10000689,129,295,415,338.0400085,-33.80400085,3,0.200000003,2070
CA-2016-144092,LH-17155,TEC-AC-10002305,532,119,1190,72,12.96000004,4,0,2071
CA-2016-133340,LH-17155,TEC-AC-10001109,258,2,800,59.97999954,25.1916008,2,0,2072
CA-2016-133340,LH-17155,TEC-PH-10003988,258,2,800,10.89999962,3.052000046,1,0,2073
CA-2016-141019,LH-17155,FUR-FU-10002937,96,333,333,79.38400269,29.7689991,1,0.200000003,2074
CA-2016-133340,LH-17155,OFF-AP-10002311,258,2,800,61.92900085,23.39539909,1,0.100000001,2075
US-2016-131149,LH-17155,OFF-AR-10002135,129,295,415,154.2400055,17.35199928,4,0.200000003,2076
US-2016-139486,LH-17155,TEC-AC-10003832,324,816,465,66.26000214,27.16659927,2,0,2077
US-2016-139486,LH-17155,TEC-PH-10003555,324,816,465,55.17599869,-12.41460037,3,0.200000003,2078
CA-2016-154739,LH-17155,FUR-CH-10002965,528,546,42,321.5679932,28.1371994,2,0.200000003,2079
CA-2016-144092,LH-17155,FUR-CH-10004875,532,119,1190,113.8880005,9.965200424,2,0.200000003,2080
CA-2016-144092,LH-17155,OFF-EN-10001434,532,119,1190,158.1300049,77.48370361,3,0,2081
US-2016-131912,LH-17155,OFF-BI-10004236,323,1312,1189,11.74400043,3.816800117,1,0.200000003,2082
CA-2014-113320,LH-17155,FUR-FU-10001706,415,1324,1375,9.239999771,4.435200214,3,0,2083
CA-2014-113320,LH-17155,FUR-FU-10004270,415,1324,1375,12.53999996,4.514400005,3,0,2084
CA-2014-113320,LH-17155,OFF-ST-10000617,415,1324,1375,8.93999958,0.625800014,3,0,2085
CA-2017-120222,LL-16840,OFF-PA-10004675,324,1215,378,19.04999924,8.762999535,3,0,2086
CA-2017-120222,LL-16840,OFF-BI-10000666,324,1215,378,73.34400177,27.50399971,3,0.200000003,2087
US-2017-163195,LL-16840,TEC-PH-10003875,282,913,1243,29.15999985,8.456399918,3,0,2088
CA-2015-164833,LL-16840,OFF-AR-10004685,545,1013,1013,9.260000229,3.055799961,2,0,2089
CA-2015-164833,LL-16840,OFF-LA-10000443,545,1013,1013,7.380000114,3.468600035,2,0,2090
CA-2015-137974,LL-16840,FUR-BO-10001519,610,638,293,523.2600098,125.5823975,9,0,2091
CA-2014-134061,LL-16840,FUR-FU-10001424,494,538,15,17.45999908,5.936399937,2,0,2092
CA-2015-137974,LL-16840,FUR-FU-10001468,610,638,293,1196.859985,119.685997,7,0,2093
CA-2015-137974,LL-16840,OFF-BI-10001036,610,638,293,9.140000343,4.570000172,1,0,2094
CA-2015-137974,LL-16840,TEC-PH-10002033,610,638,293,569.6400146,148.1063995,2,0,2095
CA-2014-153927,LL-16840,TEC-AC-10000023,626,337,863,272.6099854,98.13960266,13,0,2096
CA-2014-153927,LL-16840,OFF-BI-10000138,626,337,863,14.03999996,6.739200115,3,0,2097
CA-2017-118731,LP-17080,OFF-BI-10000069,529,1342,982,84.05599976,27.31819916,7,0.200000003,2098
CA-2017-118731,LP-17080,FUR-FU-10003347,529,1342,982,42.59999847,16.61400032,3,0,2099
CA-2017-133823,LP-17080,OFF-LA-10004545,544,977,1173,37.59000015,17.66729927,3,0,2100
CA-2017-133823,LP-17080,OFF-BI-10000962,544,977,1173,26.03199959,9.436599731,2,0.200000003,2101
CA-2017-133823,LP-17080,OFF-PA-10002870,544,977,1173,37.43999863,16.84799957,6,0,2102
CA-2016-116722,LP-17080,OFF-BI-10001890,529,511,7,31.50399971,11.02639961,11,0.200000003,2103
CA-2016-116722,LP-17080,FUR-FU-10001934,529,511,7,41.95999908,10.90960026,2,0,2104
CA-2016-116722,LP-17080,FUR-CH-10004997,529,511,7,451.1520081,0,3,0.200000003,2105
CA-2014-159814,LP-17080,FUR-FU-10001731,588,190,671,4.271999836,0.961199999,2,0.200000003,2106
CA-2016-103709,LP-17095,OFF-PA-10004610,600,1149,484,34.24000168,15.40799999,8,0,2107
CA-2016-112830,LP-17095,FUR-FU-10004845,179,61,1024,82.63999939,0,2,0.200000003,2108
CA-2016-112830,LP-17095,FUR-FU-10004306,179,61,1024,466.3200073,34.97399902,3,0.200000003,2109
CA-2016-118969,LP-17095,OFF-BI-10002429,454,689,881,54.79199982,-40.18080139,6,0.699999988,2110
CA-2017-121790,LP-17095,FUR-TA-10003469,30,446,1008,69.375,-47.17499924,1,0.5,2111
CA-2017-121790,LP-17095,OFF-AR-10003602,30,446,1008,9.343999863,3.153599977,2,0.200000003,2112
CA-2017-121790,LP-17095,TEC-PH-10002584,30,446,1008,2003.167969,250.3959961,4,0.200000003,2113
CA-2017-121790,LP-17095,OFF-SU-10004231,30,446,1008,31.68000031,2.772000074,4,0.200000003,2114
CA-2017-121804,LP-17095,OFF-AP-10004859,385,470,319,72.80000305,19.65600014,5,0,2115
CA-2017-102736,LP-17095,OFF-PA-10001800,275,521,1255,15.55200005,5.443200111,3,0.200000003,2116
CA-2017-102736,LP-17095,OFF-AR-10001897,275,521,1255,71.95999908,7.196000099,5,0.200000003,2117
CA-2017-102736,LP-17095,TEC-AC-10004568,275,521,1255,89.56800079,-1.119600058,4,0.200000003,2118
CA-2016-103709,LP-17095,OFF-AR-10003338,600,1149,484,14.88000011,3.720000029,2,0,2119
CA-2016-103709,LP-17095,OFF-ST-10001272,600,1149,484,261.7399902,65.43499756,2,0,2120
CA-2017-106782,LP-17095,OFF-ST-10004459,281,1415,1289,375.3399963,18.7670002,1,0,2121
US-2017-165869,LS-17200,OFF-AP-10002472,364,1103,935,155.8800049,54.55799866,6,0,2122
US-2017-165869,LS-17200,OFF-BI-10003460,364,1103,935,17.52000046,8.409600258,4,0,2123
CA-2014-115084,LS-17200,FUR-CH-10004626,575,803,1145,605.3400269,145.281601,6,0,2124
CA-2016-160129,LS-17200,OFF-FA-10002763,452,860,860,15.80000019,2.369999886,5,0.200000003,2125
CA-2016-160129,LS-17200,FUR-FU-10002088,452,860,860,14.36800003,3.951200008,2,0.200000003,2126
CA-2016-160129,LS-17200,FUR-FU-10003976,452,860,860,70.44799805,12.32839966,7,0.200000003,2127
CA-2014-141110,LS-17200,OFF-BI-10001553,197,287,1133,7.311999798,2.559200048,1,0.200000003,2128
CA-2014-141110,LS-17200,OFF-BI-10002012,197,287,1133,4.320000172,1.511999965,3,0.200000003,2129
CA-2017-131618,LS-17200,OFF-PA-10001892,551,363,920,12.22399998,4.431200027,2,0.200000003,2130
CA-2017-131618,LS-17200,OFF-BI-10000546,551,363,920,2.303999901,-3.571199894,4,0.800000012,2131
